date,close_usd,high_usd,low_usd,open_usd,volume,usdinr,open_inr,high_inr,low_inr,close_inr,daily_return,price_range_inr,commodity,ticker,unit,sector
2010-04-14,3.6054999828338623,3.612499952316284,3.5929999351501465,3.6054999828338623,250,44.209999084472656,351.41,352.1,350.2,351.41,-0.005518451437627303,1.900000000000034,Copper,HG=F,₹/kg,Industrial metal
2010-04-15,3.5964999198913574,3.6075000762939453,3.565500020980835,3.5964999198913574,219,44.290000915527344,351.17,352.25,348.14,351.17,-0.0006829629208048305,4.110000000000014,Copper,HG=F,₹/kg,Industrial metal
2010-04-16,3.5114998817443848,3.6005001068115234,3.490499973297119,3.5910000801086426,373,44.31800079345703,350.86,351.78,341.04,343.09,-0.02300879915710352,10.739999999999952,Copper,HG=F,₹/kg,Industrial metal
2010-04-19,3.494499921798706,3.510999917984009,3.4704999923706055,3.494499921798706,104,44.72800064086914,344.59,346.21,342.22,344.59,0.004372030662508353,3.9899999999999523,Copper,HG=F,₹/kg,Industrial metal
2010-04-20,3.51200008392334,3.5399999618530273,3.497499942779541,3.51200008392334,507,44.38999938964844,343.7,346.44,342.28,343.7,-0.0025827795350996663,4.160000000000025,Copper,HG=F,₹/kg,Industrial metal
2010-04-21,3.5329999923706055,3.5339999198913574,3.484999895095825,3.5,415,44.400001525878906,342.6,345.93,341.13,345.83,0.006197265056735457,4.800000000000011,Copper,HG=F,₹/kg,Industrial metal
2010-04-22,3.484499931335449,3.503999948501587,3.4670000076293945,3.484499931335449,117,44.43999862670898,341.39,343.3,339.67,341.39,-0.012838677963161071,3.6299999999999955,Copper,HG=F,₹/kg,Industrial metal
2010-04-23,3.5114998817443848,3.5195000171661377,3.4700000286102295,3.4760000705718994,253,44.290000915527344,339.41,343.65,338.82,342.87,0.004335217786109791,4.829999999999984,Copper,HG=F,₹/kg,Industrial metal
2010-04-26,3.5269999504089355,3.5269999504089355,3.5269999504089355,3.5269999504089355,239,44.25,344.07,344.07,344.07,344.07,0.003499868754921698,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-04-27,3.3635001182556152,3.489500045776367,3.3534998893737793,3.364000082015991,156,44.45000076293945,329.66,341.95,328.63,329.61,-0.04202633185107674,13.319999999999993,Copper,HG=F,₹/kg,Industrial metal
2010-04-28,3.367500066757202,3.367500066757202,3.367500066757202,3.367500066757202,33828,44.5,330.37,330.37,330.37,330.37,0.002305755286550637,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-04-29,3.3334999084472656,3.3940000534057617,3.315999984741211,3.383500099182129,13944,44.45000076293945,331.57,332.6,324.95,326.67,-0.011199564125071837,7.650000000000034,Copper,HG=F,₹/kg,Industrial metal
2010-04-30,3.3375000953674316,3.375,3.319000005722046,3.3399999141693115,3137,44.25,325.83,329.25,323.78,325.59,-0.0033060887133805617,5.470000000000027,Copper,HG=F,₹/kg,Industrial metal
2010-05-03,3.2785000801086426,3.322499990463257,3.259999990463257,3.322000026702881,924,44.400001525878906,325.17,325.22,319.11,320.92,-0.014343192358487578,6.110000000000014,Copper,HG=F,₹/kg,Industrial metal
2010-05-04,3.1644999980926514,3.308500051498413,3.1540000438690186,3.2715001106262207,953,44.54999923706055,321.31,324.95,309.77,310.8,-0.031534338776018966,15.180000000000007,Copper,HG=F,₹/kg,Industrial metal
2010-05-05,3.138000011444092,3.1875,2.995500087738037,3.1565001010894775,988,44.84999847412109,312.11,315.17,296.19,310.28,-0.0016731016731017512,18.980000000000018,Copper,HG=F,₹/kg,Industrial metal
2010-05-06,3.1034998893737793,3.180999994277954,3.047499895095825,3.1034998893737793,585,45.459999084472656,311.04,318.81,305.43,311.04,0.0024494005414466002,13.379999999999995,Copper,HG=F,₹/kg,Industrial metal
2010-05-07,3.13100004196167,3.1459999084472656,3.049999952316284,3.0975000858306885,302,45.417999267578125,310.15,315.01,305.39,313.51,0.007941100823045222,9.620000000000005,Copper,HG=F,₹/kg,Industrial metal
2010-05-10,3.2149999141693115,3.245500087738037,3.1710000038146973,3.177000045776367,241,44.76300048828125,313.52,320.28,312.93,317.27,0.01199323785525186,7.349999999999966,Copper,HG=F,₹/kg,Industrial metal
2010-05-11,3.194000005722046,3.2130000591278076,3.120500087738037,3.2130000591278076,306,44.9900016784668,318.68,318.68,309.51,316.8,-0.00148138809216114,9.170000000000016,Copper,HG=F,₹/kg,Industrial metal
2010-05-12,3.1760001182556152,3.2105000019073486,3.130000114440918,3.1760001182556152,268,44.95000076293945,314.73,318.15,310.18,314.73,-0.0065340909090908506,7.96999999999997,Copper,HG=F,₹/kg,Industrial metal
2010-05-13,3.2195000648498535,3.244999885559082,3.1689999103546143,3.180500030517578,404,44.93999862670898,315.11,321.5,313.97,318.97,0.013471864772980124,7.529999999999973,Copper,HG=F,₹/kg,Industrial metal
